link,name,department,academic_interests,bio
https://pages.charlotte.edu/connections/people/juliana-m-marino/,Juliana M Marino,Kinesiology,community education exercise physiology   group fitness instruction personal training,"Teaching Specialty:  Exercise Physiology, Principles and Application; Techniques of Strength Training and Conditioning   Education:  Master of Arts in Exercise Physiology, Adelphi University, Garden City, NY Bachelor of Science in Biology, Mary Washington College, Fredericksburg, VA    Certification:  American College of Sports Medicine Clinical Exercise Specialist American College of Sports Medicine Health Fitness Specialist American Red Cross CPR/AED       Originally from Long Island, Mrs. Marino earned her BS in Biology from Mary Washington College (now University of Mary Washington) in Fredericksburg, Virginia and her MA in Exercise Physiology with a Graduate Assistantship from Adelphi University in New York. Prior to joining the faculty at UNCC, Ms. Marino enjoyed her job as General Manager of a private health and fitness center in Toledo, Ohio for 8 years. In that capacity, she experienced invaluable real-world application of the principles of exercise physiology through programming, community education, personal training, and group fitness instruction. She looks forward to sharing these experiences in the classroom to enhance her student’s experience. Mrs. Marino is deeply committed to supporting both the intellectual and personal development of her students at UNCC. In her spare time, Mrs. Marino loves strength training, high intensity interval training, and chasing around her two sons: Gavin and Tyler."
https://pages.charlotte.edu/connections/people/kmclark1/,Kimberly Clark,Kinesiology,,
https://pages.charlotte.edu/connections/people/linda-s-probst/,Linda S Probst,Kinesiology,CPR emergency medical response group exercise pedagogy   injury prevention lifetime fitness activities safety,"Teaching Specialty: Emergency Medical Response, Lifetime Fitness Activities, Prevention and Care of Injuries, Safety, CPR, and Group Exercise Pedagogy Education: M.A.T Physical Education and Sports Medicine., University of North Carolina at Chapel Hill and B.S. Physical Education, University of Vermont, NATA Curriculum,West Chester University in PA. Certification: NATABOC Examiner Trainer, A.C.I. Approved Clinical Instructor, NATA Board Certification, North Carolina Board of Athletic Trainer Examiner-Licensed Athletic Trainer, American College of Sports Medicine-Health Fitness Specialist and Exercise Leader, Aerobics, National Safety Council-Emergency Care Program Certified Instructor American Red Cross- Multiple Instructor Certifications Biosketch:"
https://pages.charlotte.edu/connections/people/ldonova2/,Luke Donovan,Kinesiology,,"Profile Dr. Luke Donovan is an Assistant Professor in the Department of Kinesiology at the University of North Carolina at Charlotte. Prior to coming to UNC-Charlotte, he was an Assistant Professor at the University of Toledo and served as the Director of the CAATE-accredited Post-Professional Graduate Athletic Training program. Currently, Dr. Donovan teaches within the undergraduate Athletic Training and Exercise Science Programs and advises students within the Interdisciplinary Biology PhD Program. Dr. Donovan’s research interests includes the utilization of an impairment-based rehabilitation model for the treatment of chronic ankle instability, in which he is further refining the model by studying novel assessment and rehabilitation techniques. Education  BS.- Pennsylvania State University, 2009, Kinesiology (Athletic Training Option) MEd- University of Virginia, 2010, Athletic Training PhD- University of Virginia, 2014, Sports Medicine  Teaching  Anatomy and Physiology I for the Healthcare Professionals Anatomy and Physiology II for the Healthcare Professionals Applied Kinesiology Evidence-Based Practice Therapeutic Rehabilitation  Research Interests/Areas of Expertise  Dr. Donovan has completed numerous projects that contribute to the understanding of muscle function during gait and functional exercises in patients with chronic ankle instability (CAI). Furthermore, he has developed an impairment-based rehabilitation model for the treatment of patients with CAI. Recently, he determined that impairment-based rehabilitation is an effective rehabilitation strategy to improve both clinical and patient oriented outcomes in patients with CAI. Currently, Dr. Donovan has continued to research functional movement dysfunction and rehabilitation strategies for patients with CAI. Specifically, he is in the process of developing a low-cost biomechanical ankle assessment tool for clinicians and developing low-cost gait retraining instruments. Overall, his goal is to improve function and quality of life over the long term in patients with CAI and to develop prevention strategies that can be implemented in youth sports and in the general population to reduce the injury rates of lateral ankle sprains.  Awards & Honors  The David H. Perrin Doctoral Dissertation Award, NATA Research and Education Foundation, 2017. Outstanding Graduate Teaching Assistant, Curry School of Education, University of Virginia, 2014. Doctoral Student Free Communications Oral Presentation Winner, National Athletic Trainers’ Association Annual Meeting, Las Vegas, NV, June 2013. Eagle Scout, 2004  Selected Publications Herb CC, Donovan L, Feger M, Blemker SS, Hart JM, Saliba S, Hertel J. Effects of Rehabilitation on Joint-Coupling in Patients with Chronic Ankle Instability. Sports Biomechanics (In Press) Feger MA, Donovan L, Herb CC, Hart JM, Saliba SA, Abel MF, Hertel J. Effects of 4-week Impairment-Based Rehabilitation on Jump-Landing Biomechanics in Chronic Ankle Instability Patients. Physical Therapy in Sport. (In Press) Torp, DM, Thomas AC, Hubbard-Turner, T, Donovan L. Biomechanical Response to External Biofeedback During Functional Tasks in Individuals with Chronic Ankle Instability. Journal of Athletic Training (In Press) Donovan L, Hetzel S, Laufenberg C, McGuine TA. Prevalence and Impact of Chronic Ankle Instability in Adolescent Athletes. The Orthopaedic Journal of Sports Medicine (2020) Donovan L, Torp DM, Thomas AC. Using a Cross-line Laser to Predict Peak Plantar Pressure during Walking. Journal of Athletic Training (2020) Donovan L, Torp DM, Thomas AC. Using a Cross-line Laser to Predict Peak Plantar Pressure during Walking. Journal of Athletic Training. 2020. Ifarraguerri AM, Torp DM, Thomas AC, Donovan L. Effects of Real-Time Video Feedback on Plantar Pressure Measures in Individuals with Chronic Ankle Instability during Walking. International Journal of Athletic Training and Therapy (2019) McKeon PO and Donovan L. A Perceptual Framework for Conservative Treatment and Rehabilitation of Ankle Sprains: An Evidence-based Paradigm Shift. Journal of Athletic Training (2019) Torp DM, Thomas AC, Donovan L. External Feedback during Walking Improves Measures of Plantar Pressure in Individuals with Chronic Ankle Instability. Gait & Posture. 2018. Torp DM, Donovan L, Gribble PA, Thomas AC, Bazzett-Jones DM, Beard MQ. No Baseline Strength Differences between Female Recreational Runners who developed an Injury and Injury Free Runners during a 16-Week Training Program. Physical Therapy in Sport (2018) Donovan L, Miklovic, TM and Feger MA. Step-down task identifies differences in ankle frontal plane kinematics during functional tasks in recreationally active adults. International Journal of Sports Medicine. (2018) Donovan L and Feger MA. Relationship between ankle frontal plane kinematics during different functional tasks. Gait & Posture. 2017. Donovan L, Hart JM, Saliba S, Park J, Feger MA, Herb CC, Hertel J. Effects of ankle destabilization devices and rehabilitation on gait biomechanics in chronic ankle instability patients: a randomized controlled trial. Physical Therapy in Sport. 2016 Donovan L, Feger MA, Hart JM, Saliba S, Park J, Hertel. Effects of an auditory biofeedback device on plantar pressure in participants with chronic ankle instability. Gait and Posture. 2016 Donovan L, Hart JM, Saliba S, Park J, Feger M, Herb CC, Hertel J. Rehabilitation for chronic ankle instability with and without destabilization devices: a randomized controlled trial. Journal of Athletic Training. 2016 Feger M, Glaviano N, Donovan L, Hart JM, Saliba S, Park J, Hertel J. Current trends in the evaluation, treatment, and physical therapy referral patterns following lateral ankle sprain in the United States. Clinical Journal of Sports Medicine. 2016 Donovan L, Hart JM, Hertel J. Effects of 2 Ankle Destabilization Devices on Electromyography Measures during Functional Exercises in Individuals with Chronic Ankle Instability. Journal of Orthopaedic and Sports Physical Therapy. 45.3 (2015): 220-232. Feger M, Donovan L, Hart JM, Hertel J. Lower extremity muscle activation in patients with and without chronic ankle instability. Journal of Athletic Training. 2015. Barlow G, Donovan L, Hart JM, Hertel J. Effect of lace-up ankle braces on electromyography measures during walking in subjects with chronic ankle instability. Physical Therapy in Sport. (2015) Feger MA, Donovan L, Hart JM, Hertel J. Effect of ankle braces on lower extremity muscle activation during functional exercises in participants with chronic ankle instability. International Journal of Sports Physical Therapy. (2014) Donovan L, Hart JM, Hertel J. Lower extremity electromyography measures during walking with ankle destabilization devices. Journal of Sport Rehabilitation. 2014. Feger M, Donovan L, Hart JM, Hertel J. Lower extremity muscle activation during functional exercises in patients with and without chronic ankle instability. PM&R. 2014. Donovan L, Hertel J. A New Paradigm for Rehabilitation of Patients with Chronic Ankle Instability. The Physician and Sportsmedicine. 2012;40(4)."
https://pages.charlotte.edu/connections/people/mroman7/,Marilyn Roman,Kinesiology,,Contact Info: Email: mroman7@uncc.edu Office: (remote) Phone: 407 – 279 – 1533 (office) Education History: B.S at University of Central Florida (Cardiopulmonary Science) M.S at Northeastern University (Respiratory Care Leadership) DHSc at Nova Southeastern University (Health Sciences)
https://pages.charlotte.edu/connections/people/michael-j-turner/,Michael J Turner,Kinesiology,aging cardiovascular function   physical activity,"Research Interest: Cardiovascular function, physical activity and aging. Specifically, my laboratory is working to understand the mechanisms influenced by regular physical activity that impact the functioning of our aging hearts. The mechanisms that influence the age-related decline in physical activity is also a larege area of study for my laboratory. Lastly, my laboratory is investigating the influence of orthopedic factors (i.e., chronic ankle instability) that reduce lifelong physical activity levels causing the development of cardiac dysfuction and other hypokinetic disease characteristics. Teaching Specialty: Physiology of Human Aging Cardiovascular and Pulmonary Physiology Exercise Physiology Exercise Prescription Education: BS in Exercise Science, Miami University, MS in Exercise Physiology, Miami University, PhD in Education (Exercise Physiology), University of Tennessee, Post-Doctoral Research Fellowship, Washington University School of Medicine, St. Louis, MO Certification: Registered Clinical Exercise Physiologist (ACSM) COS Profile: http://pivot.cos.com/profiles/12EDEEF7CE47B01D0039F5642205207A?h=turner Research Statement: Dr. Turner’s research focus involves the influence of lifelong physical activity on the age-related alterations of the left ventricle. To research this area, Dr. Turner uses animal and human research models with the use of echocardiography and Doppler ultrasound to measure specific characteristics of the left ventricle as it ages from youth to the end of life. Also, Dr. Turner investigates the genetic factors responsible for influencing daily physical activity with aging. He and his team monitors daily physical activity patterns of mice of differing activity levels to see how their genetic background can influence regular activity throughout the lifespan. Dr. Turner has published over 25 peer-reviewed journal articles and presented his work at both national and international scientific meetings. Dr. Turner’s research has been funded by multiple grants, some of which were from the National Institutes of Health. Biosketch: MTurner CV Website.pdf Mike Turner earned his BS degree in Exercise Science (1984-1988) and his MS degree in Exercise Physiology (1988-1991) from Miami University in Oxford Ohio. Dr. Turner earned his PhD in Education (Exercise Physiology) from the University of Tennessessee-Knoxville (1991-1994). Following his doctoral training, Dr. Turner received a research fellowship (NIH-NRSA) to work at the Washington University School of Medicine in St. Louis, MO and worked under the mentoring of Drs. John Holloszy and Ali Ehsani (1994-1997). After a year at Wichita State Univesrity as an Assistant Professor, Dr. Turner came to UNC Charlotte in 1998. While at UNC Charlotte, Dr. Turner has been awarded the College’s Teacher of the Year in 2003 (Undergraduate Award) and again in 2007 (Graduate Award). In 2004 Dr. Turner was promoted to Associate Professor in the Department of Kinesiology. Currently, Dr. Turner serves as a reviewer for 3 professional journals. Additionally, Dr. Turner is affiliated with the MS in Gerontology Program at UNC Charlotte. GOOGLE Scholar PubMed"
https://pages.charlotte.edu/connections/people/reuben-howden/,Reuben Howden,Kinesiology,blood pressure cardiopulmonary function   isometric training,"Research Interest:  Dr. Howden’s research program focuses on genetic control of cardiopulmonary function at baseline and under specific environmental conditions. Further, Dr. Howden is investigating the mechanisms associated with isometric training induced reductions in human resting blood pressure.   Teaching Specialty:  Exercise Physiology, Pysiology    Education:  B.Sc. (hons) Sports Science, Anglia Ruskin University, 1999; Ph.D. Human Blood Pressure Control, De Montfort University, 2002     COS Profile:  http://pivot.cos.com/profiles/BAA18DD2AC1BA51A37BA017F70E0A153?h=%28howden%20reu…    Biosketch:   Howden CV.pdf      Reuben Howden received a B.Sc. (hons) in Sports Science (including biomedical science) from Anglia Ruskin University, Cambridge, UK in 1999 and a Ph.D. in human blood pressure regulation from DeMontfort University, Leicester, UK in 2002.  Dr. Howden then moved with his family to the USA where he completed 6 years of post-doctoral work at the National Institute of Environmental Health Sciences from 2002 to 2008.  Dr. Howden joined the faculty of the Department of Kinesiology at UNC Charlotte from 2008 to present.  Dr. Howden serves as the director of the Exercise Physiology Research Laboratory, in addition to Department, College and University committees.  Dr. Howden is a professional member of the American Heart Association, a member of The American College of Sports Medicine, and serves as a reviewer for 7 peer-reviewed journals.  Dr. Howden currently collaborates with Drs. Susan Arthur and Mike Turner in Kinesiology, Drs.Yvette Huet and Mark Clemens in the Dept. of Biology at UNCC, Dr. Steven Kleeberger at The National Institute of Environmental Health Science and Dr. Ian Swaine at Canterbury Christchurch University, UK Relevant Publications: Howden R, Kleeberger SR. (2012) Genetic and environmental influences on gas exchange.  In Comprehensive Physiology, published for The American Physiological Society by Wiley-Blackwell. 2(4), 10.1002/cphy.c110060 Howden R, Cho HY, Miller-Degraff L, Walker C, Clark JA, Myers PH, Rouse DC, Kleeberger SR. (2012) Cardiac Physiologic and Genetic Predictors of Hyperoxia-Induced Acute Lung Injury in Mice. American Journal of Respiratory Cell and Molecular Biology. 46 (4): 470-478. (Paper highlighted by Editor) Sissung TM, Gardner ER, Piekarz RL, Howden R, Chen X, Woo S, Franke RM, Clark JA, Miller-Degraff L, Steinberg SM, Venzon D, Liewehr DJ, Kleeberger SR, Bates SE, Price DK, Rosing DR, Cabell C, Sparreboom A, Figg WD. (2010) Impact of ABCB1 allelic variants on QTc interval prolongation. Clinical Cancer Research. 17: 937-946. Backus GS, Howden R, Fostel J, Bauer AK, Cho H-Y, Marzec J, Peden DB, Kleeberger SR.  (2010). Protective Role of IL-10 in Ozone-induced Pulmonary Inflammation. Environmental Health Perspectives. 118(12): 1721 – 7. Howden R, Liu E, Miller-DeGraff L, Keener HL, Walker C, Clark JA, Myers PH, Rouse DC, Wiltshire T, Kleeberger SR. (2008).  The genetic contribution to heart rate and heart rate variability in quiescent mice.  American Journal of Physiology.  295(1), H59 – 68. Research Statement: Dr. Howden’s research program focuses on genetic control of cardiopulmonary function at baseline and under specific environmental conditions.  Further, Dr. Howden is investigating the mechanisms associated with isometric exercise training induced reductions in human resting blood pressure. Baseline cardiopulmonary function Little is known about the likely complex nature of the genetic influence on cardiopulmonary control.  Dr. Howden has developed a model for assessing baseline cardiopulmonary function from quiescent, unrestrained, conscious mice.  In this model, electrocardiographic (ECG) is recorded by radio telemetry and pulmonary function by whole body plethysmgraphy, simultaneously.  Coupling this animal model with available genetic tools, Dr. Howden has identified a number of potential candidate genes.  We have identified a region (QTL) on mouse chromosome 6 that associates with between mouse strain differences in baseline heart rate (Figure 1).  We are currently investigating the genetic effect of this QTL on baseline heart rate.   Figure 1. Genome-wide linkage map for baseline heart rate in 28 AXB/BXA RI strains. The X axis represents the length of the each chromosome, the left Y axis shows the Likelihood Odds Ratio. (LOD; blue line), and the right Y axis shows the degree to which either A/J (green line) or B6 (red line; parental strains) alleles increase phenotypic values. The numbers along the top of the graph indicate chromosome number. The lower horizontal line indicates suggestive linkage and the upper horizontal line indicates significant (P < 0.05) linkage. Adapted from Howden et al. (2008) Am J Physiol Heart Circ Physiol 295(1), H59 – 68. Hyperoxia-induced cardiopulmonary responses Prolonged hyperoxia (100% oxygen) exposure is an established animal model for Acute Lung Injury, Acute Respiratory Distress Syndrome and Bronchpulmonary Dysplasia.  However, little is known about the role of the cardiovascular system in the adverse outcomes associated with these diseases.  Using similar tools to those described above, continuous cardiopulmonary function can be recorded during hyperoxia exposure of genetic reference animal populations to describe the genetic contribution to exposure-induced responses.   We have identified a region (QTL) on mouse chromosome 9 that associates with between mouse strain differences in heart rate responses to hyperoxia exposure (Figure 2).  We are currently investigating the genetic effect of this QTL on baseline heart rate.   Figure 2. Genome-wide linkage map for heart rate responses to hyperoxia exposure in 28 AXB/BXA RI strains. The X axis represents the length of the each chromosome, the left Y axis shows the Likelihood Odds Ratio. (LOD; blue line), and the right Y axis shows the degree to which either A/J (green line) or B6 (red line; parental strains) alleles increase phenotypic values. The numbers along the top of the graph indicate chromosome number. The lower horizontal line indicates suggestive linkage and the upper horizontal line indicates significant (P < 0.05) linkage. Adapted from Howden et al. (2011) Am J Respir Cell Mol Biol. (epub ahead of print)   Isometric exercise training induced reductions in blood pressure                   In recent years, low volume isometric exercise training it has been shown constituently to induce a reduction in human resting blood pressure (Figure 3).   Since the exercise training is simple to perform, this paradigm could have important clinical implicates.  However, little is known about the mechanisms associated with these changes in blood pressure, an understanding of which could provide the basis for maximizing the therapeutic benefit of isometric exercise training. Figure 3.  Mean ± S.D. resting systolic and diastolic blood pressure, before and during 5 weeks of double leg isometric exercise training.  * = P<0.05 compared to before training.  Adapted from Howden et al. (2002) Exp Physiol 87.4, 507-515."
https://pages.charlotte.edu/connections/people/sshelt20/,Sarah Hess,Kinesiology,,
https://pages.charlotte.edu/connections/people/snwadswo/,Shelley Linens,Kinesiology,,
https://pages.charlotte.edu/connections/people/susan-arthur/,Susan Arthur,Kinesiology,myogenesis,"Research Interest:  Effect of physiological stimuli on signaling pathways that regulate myogenesis.    Teaching Specialty:  Undergraduate: Exercise Testing (ATRN/EXER 3286); Exercise Prescription (ATRN/EXER 4286) Graduate: Research in Nursing & Health Professions (NURS 6160), Nutrition (KNES 6260), Cardiopulmonary and Metabolic Diseases Exercise Prescription (KNES 6134), Advances in Clinical Exercise Physiology (KNES 6120)    Education:  Ph.D. Applied Physiology, University of Toledo, Toledo, OH (2003) M.S. Exercise Science, University of Toledo, Toledo, OH (2001) B.S. Biology, University of Toledo, Toledo, OH (1995)    Personal Interests:  Personal Interests: Shutzhund dog sport (Piedmont Shutzhund club), family support coordinator for the U.S. Air Force 118th Air Support Operations Squadron, outdoor activities such as hiking, biking, camping, kayaking, triathlons      COS Profile:  http://pivot.cos.com/profiles/C9E2A89BAC1BA5190143C04222C0CDB5?h=firstname%3Asus…    Research Statement:  Sarcopenia is the loss of skeletal muscle mass and function with age. Impaired skeletal muscle regeneration is one component of sarcopenia. Notch and Wnt signaling are suggested to be dysfunctional during regeneration of aged skeletal muscle. It is of interest to determine the effect of models of biological muscle injury (physiological stimuli) on Notch and Wnt signaling during aged skeletal muscle repair. Dr. Arthur’s research agenda consists of examining the influence of Notch and Wnt signaling during repair of aged skeletal muscle that was exposed to physiological stimuli (exercise, muscle lengthening, hypertrophy). In addition, Dr. Arthur is investigating the interaction of Notch and Wnt signaling with muscle proteins that may be important for myogenesis (Msx1 Foxk1). In a collaboration with Appalachian State (Kevin Zwetsloot and Andy Shanely) Dr. Arthur and their team are studing the effect of the naturally-produced phytoecdysteroids from Ajuga turkestanica as a countermeasure against sarcopenia. Dr. Arthur is collaborating with colleagues at UNC Charlotte, Drs. Reuben Howden, Scott Gordon and Yvette Huet as well as neighboring research institutions and universities: Nury Steurwald (Carolina Medical Center), Andy Shanely and Kevin Zwetsloot (Appalachian State University including North Carolina Research Center). And international collaborations with Drs. Peter Magnusson, Abigail Mackey and Michael Kjaer (University of Copenhagen, Center of Healthy Aging).    Biosketch:   Arthurbiosketch.pdf      2006 – present:  Assistant Professor, University of North Carolina at Charlotte, Charlotte, NC 2003 – 2006:  Post-doctoral fellowship, Department of Neurology and Neurological Sciences, Stanford University School of Medicine Current Projects:  The effect of downhill running on Notch and Wnt signaling in young skeletal muscle. The effect of downhill running on Notch and Wnt signaling in aged skeletal muscle. The influence of Notch and Wnt for Msx1 expression during myogenesis Foxk1 and Notch and Wnt interaction during myogenesis  Naturally-produced phytoecdysteroids from Ajuga turkestanica as a countermeasure against sarcopenia    Recent Publications: Tsivitse S.K., T.J. McLoughlin, J. Peterson, E. Mylona, S.J. McGregor, and F.X. Pizza.  Downhill running in rats: influence on muscle inflammatory cells and MyoD+ cells. Eur J Appl Physiol 90:633-638, 2003. Tsivitse S.K., E. Mylona, J.M. Peterson, W.T. Gunning, and F.X.  Pizza.  Mechanical loading and injury induce human myotubes to release neutrophil chemoattractants. Am J Physiol Cell Physiol 288:C721-C729, 2005. Tsivitse S.K., M.G. Peters, A.L. Stoy, J.A. Mundy, R.S. Bowen. The effect of downhill running on Notch signaling in regenerating skeletal muscle. Eur J Appl Physiol 106:759-767, 2009. Tsivitse S. Notch and Wnt Signaling, Physiological Stimuli and Postnatal Myogenesis. Int J Biol Sci  6(3): 268 – 281, 2010. Arthur S. Tsivitse, I.D. Cooley. The effect of physiological stimuli on sarcopenia; impact of Notch and Wnt signaling on impaired aged skeletal muscle repair. Int J Biol Sci  8(5): 731-760, 2012. GOOGLE Scholar PubMed"
https://pages.charlotte.edu/connections/people/tracy-bonoffski/,Tracy Bonoffski,Kinesiology,exercise nutrition   weight management,"Teaching Specialty:  Clinical Exercise Nutrition, Nutrition for the Physically Active, Lifetime Weight Management, Exercise Testing and Physiology Laboratory, Senior Internship    Education:  BS Cornell- Nutritional Sciences MS Wake Forest – Health and Exercise Science    Certifications:  Licensed and Registered Dietitian – Commission on Dietetic Registration Certified Certified Exercise Physiologist- American College of Sports Medicine Certified Sports Dietitian- Commission on Dietetic Registration    Practice Area:  Exercise Science/Nutrition    Personal Interests:  Traveling, Sports and Family    Academic Interests:  Nutrition, Wellness/Chronic Disease Prevention, Exercise Physiology          Prior to her appointment at UNC Charlotte, Ms. Bonoffski worked at the Northeast Medical Center in Concord as an Exercise Specialist in the cardiac rehabilitation program and as a Diabetes Educator for the Diabetes and Nutrition Center.  Ms. Bonoffski has also worked as a full time dietitian for NASCAR, and also as a consultant with in providing expertise to teams and officials regarding their nutritional needs. Furthermore, as a licensed dietitian in the Charlotte area, she has worked with numerous athletes on their sport nutrition needs, as well as written articles for local publications.  As lecturer in the Department, Ms. Bonoffski teaches in the areas of sports / exercise nutrition and exercise physiology. Originally from upstate New York, Ms. Bonoffski earned a BS degree in Nutritional Science from Cornell University.  While at Cornell, she also competed on the varsity swim team and competed in the Ivy League Championships.  While pursuing her degree in Nutritional Science, Mrs. Bonoffski completed a dietetic internship at Syracuse University.  After completing her undergraduate degree from Cornell, Mrs. Bonoffski earned her Masters degree in Health & Exercise Science from Wake Forest University.  While earning her masters degree, Mrs. Bonoffski taught undergraduate courses in health & wellness. Mrs. Bonoffski is a Registered Dietician and Certified Sports Dietitian through the American Dietetic Association and licensed in the State of North Carolina.  Further, Mrs. Bonoffski is also credentialed as a Certified Exercise Physiologist through the American College of Sports Medicine and is active with the Juvenile Diabetes Research Foundation.  In her spare time, Mrs. Bonoffski enjoys traveling, watching sports and spending time with family and friends."
https://pages.charlotte.edu/connections/people/tricia-h-turner/,Tricia H Turner,Kinesiology,chronic ankle instability chronic joint injury knee osteoarthritis   ligament injury physical activity,"Profile Dr. Tricia Hubbard Turner is an Associate Professor in the Department of Kinesiology.  Her research focuses on ankle instability and osteoarthritis. Chronic ankle instability occurs in approximately 70% of patients after an initial ankle sprain. Determining what causes the development of this instability and finding ways to prevent it has been one of her primary research focuses. Dr. Turner has examined the mechanical changes (ligament laxity, positional faults) that occur after an ankle sprain and how they contribute to chronic ankle instability and ankle osteoarthritis (OA). Additionally, she has begun to use the animal model to look at how physical activity influences OA development, as well as the long term impact an ankle sprain may have on the body.  As a result, Dr. Turner’s research crosses multiple disciplines, including athletic training, biomechanics, exercise physiology, and rehabilitation sciences. Dr. Turner has published over 40 peer-reviewed journal articles and book chapters and presented her work at both national and international scientific meetings. Dr. Turner has received both internal (UNCC) and external funding (agencies) to help support her work.   Education  BS in Athletic Training, University of Florida, 2000 MS in Exercise & Sports Science, University of Florida, 2002 PhD in Kinesiology, Penn State University, 2005    Teaching Dr. Turner teaches both undergraduate and graduate courses in the Department of Kinesiology.  Applied Kinesiology Human Anatomy and Physiology for the Health Professions Therapeutic Exercise Foundations Medical Terminology Exercise Prescription for Musculoskeletal Disorders    Research Interests/Areas of Expertise  Chronic ankle instability Acute ankle sprain Ligament healing Physical activity after an ankle sprain    Awards & Honors  Awarded Fellow National Athletic Trainers Association, June 2016 Awarded Fellow American College of Sports Medicine, May 2012 National Athletic Trainers’ Association Freddie H. Fu New Investigator Award Winner, June 2008  Selected Publications   Peer Reviewed Journals:  Bruce CM, Turner MJ, Hubbard-Turner T, Simon JE, Gribble PA, Thomas AC.  Number of knee and ankle injuries is associated with poor physical but not mental health.  Physician and Sports Medicine.  In Press Hubbard-Turner T, Wikstrom EA, Guderian S, Turner MJ.  Acute ankle sprain in a mouse model: Changes in Knee Joint Space.  Journal of Athletic Training.  In Press Thomas A, Hubbard-Turner T, Wikstrom EA, Palmieri-Smith R.  Epidemiology of post-traumatic osteoarthritis.  Journal of Athletic Training.  In Press Hicks-Little CA, Peindl RD, Hubbard-Turner T, Cordova ML.   The relationship between early-stage knee osteoarthritis and lower-extremity alignment, joint laxity, and subjective scores of pain, stiffness and function.  Journal of Sports and Rehabilitation.  2016;25:231-218. Turner MJ, Schmitt E, Hubbard-Turner T.  Weekly physical activity levels of older adults regularly using a fitness facility.  Journal of Aging Research.  vol. 2016, Article ID 5010285, 6 pages, 2016. doi:10.1155/2016/5010285 Turner MJ, Guderian S, Wikstrom EA, Huot JR, Peck BD, Arthur ST, Marino JS, Hubbard-Turner T.  Altered left ventricular performance in aging and physically active mice with an ankle injury.  AGE.  2016;38:15. Wikstrom EA, Anderson RB, Hubbard-Turner T.  Post-traumatic ankle osteoarthritis alters stair ascent and descent kinetics. International Journal of Athletic Therapy and Training.   2015;20:37-43.    Hubbard-Turner, T, Wikstrom EA, Guderian S, Turner MJ.  An Acute Lateral Ankle Sprain Significantly Decreases Physical Activity across the Lifespan.  Journal of Sports Science and Medicine.   2015;14:556-562. Hubbard-Turner T, Turner, MJ.  Physical Activity Levels in College Students with Chronic Ankle Instability.  Journal of Athletic Training.  2015;50:742-747 Wikstrom EA, Hubbard-Turner T, Turner MJ.  Developing a mouse model of chronic ankle instability.  Medicine and Science in Sport and Exercise.  2015;47:866-872. Hubbard-Turner T, Guderian S, Turner MJ.  Lifelong physical activity and knee osteoarthritis development in mice.  Int J Rheum Disease.  2015;18:33-39. Turner MJ, Chavis MN, Turner TH, Enhanced diastolic filling performance with lifelong physical activity in aging mice.  Medicine and Science in Sport and Exercise.  2013;45:1933-1940. Hubbard-Turner T, Wikstrom EA, Turner MJ.  Acute Ankle Sprain in a Mouse Model.  Medicine and Science in Sport and Exercise.  2013;45:1623-1628. Wikstrom EA, Hubbard-Turner T, McKeon P.  Understanding and Treating Lateral Ankle Sprains and their Consequences: A Constraints-Based Approach.  Sports Med.  2013;46:385-393. Hubbard-Turner T. The relationship between Mechanical Ankle Joint Laxity and Subjective Function.  Foot and Ankle International.  2012;33:852-856.   Book Chapters: Hubbard-Turner T.  Should I Immobilize and Restrict Weight Bearing for an Acute Ankle Sprain and if so with What and for How Long?  In: Quick Questions in Ankle Sprains: Expert Advice in Sports Medicine.  (Ed: Sauers E).  ISBN-13: 978-1617118173 McKeon P, Hubbard T, Wikstrom E.  Consequences of ankle inversion trauma: a novel recognition & treatment paradigm.  In: Sports Medicine & Sports Injury (Ed: Zaslav K)  ISBN: 979-953-307-096-3"
https://pages.charlotte.edu/connections/people/trudy-l-moore-harrison/,Trudy L Moore-Harrison,Kinesiology,gerontology health disparities   physical activity,"Research Interest:  Gerontology, Health Disparities, and Physical Activity   Teaching Specialty:  Exercise Physiology, Health and Quality of Life, Elementary Health and Physical Education    Education:  Bachelor’s of Science in Biology, Howard University; Master’s of Science in Exercise Physiology, Howard University; Doctor of Philosophy in Exercise Science, University of Georgia, Post-doctoral Fellowship in Exercise Genomics, The University of North Carolina at Charlotte    Certification:  American College of Sports Medicine Certified Health Fitness Specialist (HFS), 2010-present CITI Collaborative Institutional Training Initiative, 2009-present CPR/AED for the Professional Rescuer, American Red Cross, 2007-present       Relevant Publications: Moore-Harrison, T.L., Speer, E.M., Johnson, F.T., and Cress, M.E. (2008). The effects of aerobic training and nutrition education on functional performance in low socioeconomic older adults. Journal of Geriatric Physical Therapy. 31(1):18-23. Moore-Harrison, T.L., Johnson, M.A., Quinn, M.E., and Cress, M.E. (2009). An evidence-based exercise program implemented in congregate-meal sites. Journal of Physical Activity and Health. 6:247-51."
